Grade,Term,Year,Size,FICO_Bucket,Loan_Count,Total_Volume,Avg_Int_Rate,Default_Rate,Avg_DTI
G,36,2013,Whale (30k+),Prime,1,35000.0,25.8,1.0,25.63
G,36,2013,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2014,Standard (<30k),Subprime,34,372850.0,25.850882352941174,0.2647058823529412,20.132941176470588
G,36,2014,Standard (<30k),Near-Prime,108,1121600.0,25.64675925925926,0.39814814814814814,21.21472222222222
G,36,2014,Standard (<30k),Prime,11,136375.0,25.813636363636363,0.45454545454545453,18.768181818181816
G,36,2014,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2014,Whale (30k+),Subprime,4,140000.0,25.8225,0.0,12.83
G,36,2014,Whale (30k+),Near-Prime,20,676800.0,25.877999999999997,0.35,15.0285
G,36,2014,Whale (30k+),Prime,2,66450.0,25.939999999999998,0.5,24.134999999999998
G,36,2014,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2015,Standard (<30k),Subprime,58,498400.0,27.00396551724138,0.46551724137931033,22.360689655172415
G,36,2015,Standard (<30k),Near-Prime,168,1532600.0,26.778511904761906,0.47619047619047616,22.03267857142857
G,36,2015,Standard (<30k),Prime,12,136350.0,27.2975,0.25,22.874166666666667
G,36,2015,Standard (<30k),Super-Prime,3,9425.0,27.689999999999998,0.0,17.99
G,36,2015,Whale (30k+),Subprime,1,34000.0,26.77,1.0,25.01
G,36,2015,Whale (30k+),Near-Prime,5,175000.0,26.869999999999997,0.4,17.442
G,36,2015,Whale (30k+),Prime,1,35000.0,26.77,1.0,26.16
G,36,2015,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2016,Standard (<30k),Subprime,96,989650.0,28.5575,0.59375,23.737916666666667
G,36,2016,Standard (<30k),Near-Prime,343,3484150.0,28.599766763848393,0.49271137026239065,24.720495626822157
G,36,2016,Standard (<30k),Prime,38,368025.0,28.38973684210526,0.6052631578947368,22.04157894736842
G,36,2016,Standard (<30k),Super-Prime,7,71275.0,28.618571428571425,0.42857142857142855,15.611428571428572
G,36,2016,Whale (30k+),Subprime,4,132975.0,27.7,0.25,19.8525
G,36,2016,Whale (30k+),Near-Prime,38,1284100.0,28.677105263157895,0.42105263157894735,21.801578947368423
G,36,2016,Whale (30k+),Prime,3,95075.0,21.253333333333334,0.0,12.386666666666665
G,36,2016,Whale (30k+),Super-Prime,1,30800.0,30.79,1.0,15.94
G,36,2017,Standard (<30k),Subprime,95,1127300.0,30.885263157894737,0.4631578947368421,21.687789473684212
G,36,2017,Standard (<30k),Near-Prime,384,5315100.0,30.890911458333335,0.4609375,22.61986910994764
G,36,2017,Standard (<30k),Prime,43,586475.0,30.883023255813953,0.5581395348837209,22.63186046511628
G,36,2017,Standard (<30k),Super-Prime,3,50400.0,30.84,0.3333333333333333,7.1866666666666665
G,36,2017,Whale (30k+),Subprime,30,1009275.0,30.883333333333333,0.5333333333333333,20.96333333333333
G,36,2017,Whale (30k+),Near-Prime,105,3550325.0,30.658666666666665,0.47619047619047616,22.84209523809524
G,36,2017,Whale (30k+),Prime,16,544125.0,30.877499999999998,0.5625,18.588125
G,36,2017,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2018,Standard (<30k),Subprime,6,75175.0,30.84,0.8333333333333334,26.52333333333333
G,36,2018,Standard (<30k),Near-Prime,21,189000.0,30.828095238095237,0.42857142857142855,19.178571428571427
G,36,2018,Standard (<30k),Prime,37,221900.0,30.82108108108108,0.4594594594594595,16.73162162162162
G,36,2018,Standard (<30k),Super-Prime,1,1000.0,30.79,1.0,3.55
G,36,2018,Whale (30k+),Subprime,1,32325.0,30.89,0.0,23.36
G,36,2018,Whale (30k+),Near-Prime,3,102400.0,30.873333333333335,0.6666666666666666,40.86
G,36,2018,Whale (30k+),Prime,3,101500.0,30.906666666666666,0.6666666666666666,23.096666666666664
G,36,2018,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2019,Standard (<30k),Subprime,0,0.0,,,
G,36,2019,Standard (<30k),Near-Prime,3,3000.0,30.856666666666666,0.0,25.80666666666667
G,36,2019,Standard (<30k),Prime,4,4000.0,30.8025,0.0,27.515
G,36,2019,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2019,Whale (30k+),Subprime,0,0.0,,,
G,36,2019,Whale (30k+),Near-Prime,0,0.0,,,
G,36,2019,Whale (30k+),Prime,0,0.0,,,
G,36,2019,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2020,Standard (<30k),Subprime,0,0.0,,,
G,36,2020,Standard (<30k),Near-Prime,0,0.0,,,
G,36,2020,Standard (<30k),Prime,0,0.0,,,
G,36,2020,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2020,Whale (30k+),Subprime,0,0.0,,,
G,36,2020,Whale (30k+),Near-Prime,0,0.0,,,
G,36,2020,Whale (30k+),Prime,0,0.0,,,
G,36,2020,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2007,Standard (<30k),Subprime,0,0.0,,,
G,60,2007,Standard (<30k),Near-Prime,0,0.0,,,
G,60,2007,Standard (<30k),Prime,0,0.0,,,
G,60,2007,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2007,Whale (30k+),Subprime,0,0.0,,,
G,60,2007,Whale (30k+),Near-Prime,0,0.0,,,
G,60,2007,Whale (30k+),Prime,0,0.0,,,
G,60,2007,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2008,Standard (<30k),Subprime,0,0.0,,,
G,60,2008,Standard (<30k),Near-Prime,0,0.0,,,
G,60,2008,Standard (<30k),Prime,0,0.0,,,
G,60,2008,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2008,Whale (30k+),Subprime,0,0.0,,,
G,60,2008,Whale (30k+),Near-Prime,0,0.0,,,
G,60,2008,Whale (30k+),Prime,0,0.0,,,
G,60,2008,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2009,Standard (<30k),Subprime,0,0.0,,,
G,60,2009,Standard (<30k),Near-Prime,0,0.0,,,
G,60,2009,Standard (<30k),Prime,0,0.0,,,
G,60,2009,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2009,Whale (30k+),Subprime,0,0.0,,,
G,60,2009,Whale (30k+),Near-Prime,0,0.0,,,
G,60,2009,Whale (30k+),Prime,0,0.0,,,
G,60,2009,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2010,Standard (<30k),Subprime,19,282125.0,20.67684210526316,0.47368421052631576,12.841052631578947
G,60,2010,Standard (<30k),Near-Prime,79,1486250.0,20.610379746835445,0.2911392405063291,15.584430379746836
G,60,2010,Standard (<30k),Prime,1,3200.0,20.16,0.0,11.53
G,60,2010,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2010,Whale (30k+),Subprime,0,0.0,,,
G,60,2010,Whale (30k+),Near-Prime,0,0.0,,,
G,60,2010,Whale (30k+),Prime,0,0.0,,,
G,60,2010,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2011,Standard (<30k),Subprime,60,1064300.0,22.118666666666666,0.31666666666666665,14.509500000000001
G,60,2011,Standard (<30k),Near-Prime,82,1402275.0,21.776219512195123,0.35365853658536583,12.972926829268292
G,60,2011,Standard (<30k),Prime,1,25000.0,20.11,0.0,16.26
G,60,2011,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2011,Whale (30k+),Subprime,19,608325.0,22.35578947368421,0.21052631578947367,16.448421052631577
G,60,2011,Whale (30k+),Near-Prime,29,976400.0,22.21551724137931,0.3448275862068966,14.853793103448275
G,60,2011,Whale (30k+),Prime,2,69800.0,20.85,0.0,10.285
G,60,2011,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2012,Standard (<30k),Subprime,71,1591175.0,24.35901408450704,0.5492957746478874,17.4843661971831
G,60,2012,Standard (<30k),Near-Prime,72,1584850.0,24.570416666666667,0.3611111111111111,20.080416666666665
G,60,2012,Standard (<30k),Prime,0,0.0,,,
G,60,2012,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2012,Whale (30k+),Subprime,53,1749425.0,24.521132075471694,0.4339622641509434,16.873396226415093
G,60,2012,Whale (30k+),Near-Prime,39,1263500.0,24.526923076923076,0.38461538461538464,20.287692307692307
G,60,2012,Whale (30k+),Prime,2,70000.0,23.86,0.5,16.465
G,60,2012,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2013,Standard (<30k),Subprime,116,2036025.0,25.50913793103448,0.3706896551724138,17.625689655172412
G,60,2013,Standard (<30k),Near-Prime,444,8209025.0,25.472725225225226,0.36711711711711714,18.606396396396395
G,60,2013,Standard (<30k),Prime,40,777825.0,25.6205,0.4,17.3725
G,60,2013,Standard (<30k),Super-Prime,1,15000.0,25.83,0.0,12.75
G,60,2013,Whale (30k+),Subprime,37,1195150.0,25.564054054054054,0.35135135135135137,18.484594594594594
G,60,2013,Whale (30k+),Near-Prime,189,6245500.0,25.532592592592593,0.3544973544973545,18.942592592592593
G,60,2013,Whale (30k+),Prime,22,717800.0,25.565454545454543,0.2727272727272727,16.715454545454545
G,60,2013,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2014,Standard (<30k),Subprime,268,4751375.0,25.885634328358208,0.47761194029850745,19.322462686567164
G,60,2014,Standard (<30k),Near-Prime,924,16729850.0,25.861861471861474,0.44264069264069267,19.747435064935065
G,60,2014,Standard (<30k),Prime,77,1471225.0,25.86090909090909,0.35064935064935066,16.644025974025972
G,60,2014,Standard (<30k),Super-Prime,4,78375.0,25.9525,0.5,7.925
G,60,2014,Whale (30k+),Subprime,42,1395000.0,25.914285714285718,0.47619047619047616,18.891190476190474
G,60,2014,Whale (30k+),Near-Prime,173,5755575.0,25.90052023121387,0.4277456647398844,18.04092485549133
G,60,2014,Whale (30k+),Prime,18,584900.0,25.88611111111111,0.5555555555555556,13.902777777777779
G,60,2014,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2015,Standard (<30k),Subprime,237,4355275.0,26.818227848101266,0.5611814345991561,19.831223628691983
G,60,2015,Standard (<30k),Near-Prime,1024,18891525.0,26.825185546874998,0.5283203125,20.792626953125
G,60,2015,Standard (<30k),Prime,152,2954500.0,26.804999999999996,0.46710526315789475,18.3025
G,60,2015,Standard (<30k),Super-Prime,10,201500.0,27.011000000000003,0.8,18.255000000000003
G,60,2015,Whale (30k+),Subprime,61,2031625.0,26.98622950819672,0.47540983606557374,18.651803278688526
G,60,2015,Whale (30k+),Near-Prime,301,10019900.0,26.706245847176078,0.5016611295681063,19.22106312292359
G,60,2015,Whale (30k+),Prime,41,1380000.0,26.72243902439024,0.5121951219512195,17.778780487804877
G,60,2015,Whale (30k+),Super-Prime,8,271725.0,26.8525,0.375,9.592500000000001
G,60,2016,Standard (<30k),Subprime,212,3658050.0,28.831509433962264,0.5943396226415094,24.33388625592417
G,60,2016,Standard (<30k),Near-Prime,972,17496775.0,28.91635802469136,0.5648148148148148,25.20732510288066
G,60,2016,Standard (<30k),Prime,147,2832825.0,28.74687074829932,0.48299319727891155,23.545102040816328
G,60,2016,Standard (<30k),Super-Prime,7,137500.0,28.814285714285713,0.7142857142857143,16.1
G,60,2016,Whale (30k+),Subprime,60,2017375.0,28.997833333333332,0.5333333333333333,22.711333333333336
G,60,2016,Whale (30k+),Near-Prime,291,9775000.0,28.88419243986254,0.563573883161512,23.653883161512027
G,60,2016,Whale (30k+),Prime,61,2055950.0,29.00409836065574,0.5573770491803278,23.891475409836065
G,60,2016,Whale (30k+),Super-Prime,6,196925.0,28.91,0.6666666666666666,20.256666666666664
G,60,2017,Standard (<30k),Subprime,260,4609225.0,30.88153846153846,0.573076923076923,25.52426923076923
G,60,2017,Standard (<30k),Near-Prime,1146,21051600.0,30.882015706806282,0.5218150087260035,24.441135371179037
G,60,2017,Standard (<30k),Prime,203,3835050.0,30.85945812807882,0.5123152709359606,23.78684729064039
G,60,2017,Standard (<30k),Super-Prime,18,377225.0,30.881666666666668,0.7222222222222222,16.98777777777778
G,60,2017,Whale (30k+),Subprime,61,2004675.0,30.88590163934426,0.47540983606557374,23.595166666666668
G,60,2017,Whale (30k+),Near-Prime,329,11028575.0,30.888784194528874,0.5288753799392097,25.551829268292682
G,60,2017,Whale (30k+),Prime,92,3177200.0,30.86554347826087,0.5217391304347826,21.17445652173913
G,60,2017,Whale (30k+),Super-Prime,8,257625.0,30.87125,0.625,9.9825
G,60,2018,Standard (<30k),Subprime,21,338675.0,30.851904761904763,0.7142857142857143,27.160476190476192
G,60,2018,Standard (<30k),Near-Prime,148,2776600.0,30.818716216216217,0.5540540540540541,27.123401360544218
G,60,2018,Standard (<30k),Prime,97,1902925.0,30.79824742268041,0.4536082474226804,40.08357894736842
G,60,2018,Standard (<30k),Super-Prime,4,77100.0,30.814999999999998,0.75,25.1825
G,60,2018,Whale (30k+),Subprime,3,100000.0,30.790000000000003,0.6666666666666666,32.18
G,60,2018,Whale (30k+),Near-Prime,26,915850.0,30.814999999999998,0.6153846153846154,59.13440000000001
G,60,2018,Whale (30k+),Prime,28,972150.0,30.79,0.6785714285714286,35.54807692307692
G,60,2018,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2019,Standard (<30k),Subprime,0,0.0,,,
G,60,2019,Standard (<30k),Near-Prime,0,0.0,,,
G,60,2019,Standard (<30k),Prime,0,0.0,,,
G,60,2019,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2019,Whale (30k+),Subprime,0,0.0,,,
G,60,2019,Whale (30k+),Near-Prime,0,0.0,,,
G,60,2019,Whale (30k+),Prime,0,0.0,,,
G,60,2019,Whale (30k+),Super-Prime,0,0.0,,,
G,60,2020,Standard (<30k),Subprime,0,0.0,,,
G,60,2020,Standard (<30k),Near-Prime,0,0.0,,,
G,60,2020,Standard (<30k),Prime,0,0.0,,,
G,60,2020,Standard (<30k),Super-Prime,0,0.0,,,
G,60,2020,Whale (30k+),Subprime,0,0.0,,,
G,60,2020,Whale (30k+),Near-Prime,0,0.0,,,
G,60,2020,Whale (30k+),Prime,0,0.0,,,
G,60,2020,Whale (30k+),Super-Prime,0,0.0,,,
